shot,bitstring
809,00000000000000000000
810,11111111111111110111
811,11111111111111111111
812,11111111111111111111
813,11011111111111111001
814,00000000000000000000
815,11111111111111111111
816,00000000000000000000
817,00000000000000001000
818,00000000000000000110
819,11111111111111111111
820,00000000000000000000
821,00000000000000000000
822,00000000000000000010
823,00000001000000000000
824,11111111111111111101
825,00111111001111111110
826,11111111111000000001
827,11111101111111101111
828,00000000000000000000
829,11101111111110001101
830,11101111110110001111
831,00000000000000000001
832,11111111111111111111
833,00000000000000000010
834,00000000000000000000
835,00000000000000000000
836,01000000000000010010
837,11111100111111111111
838,00000000000000000000
839,11111111111111111101
840,00000000000000000000
841,00000000000000000000
842,00000000000000000000
843,00000000000000000000
844,11111111111011111111
845,00000000000000000000
846,11111111011111111111
847,01111111111111101111
848,00000000000000000000
849,00000000000000000000
850,11111111111111111111
851,11111111111111101111
852,01001111001000000000
853,11001011100000000001
854,11001111111111111111
855,11111111111111111111
856,00000000001000001000
857,00000000000000000000
858,11111111111111101101
859,11111111111110100101
860,00000000000000000000
861,11111111111111111101
862,11111111111111101111
863,00000000000000000000
864,00000000010000000010
865,00000000000000000010
866,00000000000000000000
867,11010000111111111101
868,11111111111111111111
869,00000000000000000100
870,11111111111111111101
871,11111111111111101111
872,01111111000000000001
873,11111111111111111111
874,11101110111111111111
875,00000000000000000000
876,00000000000000000000
877,00000000000000000000
878,11111111111111111011
879,11110111111111111111
880,00000000000111101110
881,11111111011111111111
882,11111111110111111111
883,00000000000000000010
884,00000000000000000000
885,00000000000100000000
886,11011111001011000001
887,00000000000100000000
888,11111111111111111101
889,11111111111111111111
890,01111111111111100001
891,01111011111111111111
892,11111111111111111111
893,00000000000000000000
894,11111111111111111111
895,00000000000000000000
896,00000000000000000000
897,00000000000000000000
898,11111111111111111111
899,10000000000000000010
900,00010000000010011110
901,11101111110011111111
902,11111111111111101111
903,00000000000000000010
904,00000000000000000000
905,11111111111111111111
906,00010000000000011110
907,00000000000000000000
908,00000000000000000010
909,11111111111111111111
910,01011001001111111111
911,00010000000000000010
912,00000000000000000000
913,00000010000000000000
914,00000000000000000010
915,00000000000000000010
916,11111110111111111111
917,11001111011111111111
918,00001000000000000001
919,11111010111111111111
920,10111111101111111111
921,11111111111111111101
922,00000000000000000010
923,00000000000000000000
924,00010000000000010010
925,00000000000000000000
926,11111111110000000001
927,11111111111111111111
928,00000000000000010000
929,00000000000000000000
930,11111111111111111101
931,00000000000000000010
932,00000000000000011110
933,11111111111111111111
934,00000000000000000100
935,11111111111111111111
936,00000000000000000010
937,00010000000000000000
938,00000000000000000000
939,00000000000000000000
940,00000000000000000000
941,11111111011111111111
942,11111111111111111111
943,11111111111111111111
944,00000000000000000010
945,11011111111111111111
946,00000000000000000010
947,00000000000000000000
948,00000000000000000000
949,00110101000000000000
950,00000000000100000000
