shot,bitstring
1344,000010000000000
1345,000010000000000
1346,111111101011111
1347,000000000000000
1348,111111111111111
1349,111111111111111
1350,000000000000000
1351,000000000000000
1352,111111111111111
1353,000000000000000
1354,000000000000000
1355,000111111111110
1356,000000000000100
1357,111111111111111
1358,111111111011111
1359,000000000000000
1360,111111111011111
1361,000000000000000
1362,000000000000000
1363,000000000000000
1364,010000010000000
1365,000000000000000
1366,111111111100001
1367,000000001000000
1368,000000000000000
1369,000000000000000
1370,000000000010110
1371,000010000000000
1372,111111111111111
1373,111111111111111
1374,000000010000000
1375,111110000000001
1376,000000000000000
1377,000011111111110
1378,111111111111111
1379,000000010000000
1380,110111111111111
1381,000000000000100
1382,111111111111111
1383,000000000000000
1384,111111111111110
1385,111111111111111
1386,100000000000000
1387,000000000000000
1388,000000001000000
1389,000000000000000
1390,111111111111111
1391,000000000000000
1392,000000000000000
1393,000000000000000
1394,111111111111111
1395,111111111111110
1396,000011110000110
1397,100000100000000
1398,000000000000000
1399,001111111111110
1400,000000000000000
1401,111111111011111
1402,000000000000000
1403,100000000000000
1404,111111111111111
1405,111111111111111
1406,000000000000000
1407,000001010000000
1408,000000000100000
1409,110111111111111
1410,111111111111111
1411,000000000000000
1412,000000000000000
1413,000000000001000
1414,000000000000000
1415,000001000000000
1416,000000001000000
1417,000000000000000
1418,000000010000010
1419,111111111111111
1420,111111111111111
1421,000000100000000
1422,111111111111111
1423,111111011111111
1424,111111111111111
1425,111111111111111
1426,000000000000000
1427,111111111111111
1428,111111111111111
1429,100000000000000
1430,000000000000000
1431,000000000000000
1432,000000000000000
1433,000000000000000
1434,000000000000000
1435,000000000000000
1436,000000000000000
1437,111111111111111
1438,000000000001110
1439,000000000000000
1440,111111111111111
1441,000000000000000
1442,111111111111111
1443,111111111111111
1444,111111111111111
1445,000000000000000
1446,000000000000000
1447,000000000000000
1448,000000000000000
1449,000000000000000
1450,111111111111111
1451,111111111111111
1452,100000000000000
1453,000000000000000
1454,110111110000001
1455,101111111111111
1456,111111111111111
1457,111111111011111
1458,000000000000000
1459,111111111111111
1460,000000010000000
1461,111111111111111
1462,010000000000000
1463,000000000000000
1464,111111111111111
1465,000000000000000
1466,111111111111111
1467,111110111011111
1468,000000000000000
1469,000000000000000
1470,111111111111111
1471,000000000000000
1472,000000000000000
1473,111111111111111
1474,111111111111111
1475,111111111110001
1476,110111110000001
1477,111111111100001
1478,111111111111111
1479,111111111111111
1480,000000000000000
1481,111111111111111
1482,111111111111111
1483,000000000000000
1484,111011111111111
1485,111110101111111
1486,111111111111111
1487,000100000000000
1488,000000000000000
1489,000000000000000
1490,111111111111111
1491,111111000000001
1492,111111111100001
1493,000010000000000
1494,111111111111111
1495,111111111110111
1496,111111111111111
1497,111111111111111
1498,111111111111111
1499,111111111111111
1500,111111111111110
1501,111111111111111
1502,111111111111111
1503,000001000000000
1504,000000000000000
1505,110111111111111
1506,110111111111111
1507,000000000000000
1508,111111111110111
1509,000000000000000
1510,111111111111111
1511,111111111111111
1512,000000000000000
1513,000000000000000
1514,111111111111111
1515,000000000000100
1516,111110111111111
1517,000000000000000
1518,111111111110001
1519,000000000000000
1520,000000000000000
1521,000000000000000
1522,000000000000000
1523,110111111111111
1524,001011111110111
1525,111111111111111
1526,000000000000000
1527,111111111111111
1528,000000000000000
1529,111111111111111
1530,000000000000000
1531,000000000000000
1532,000010000000000
1533,111111111111111
1534,000000000000000
1535,000000000000000
1536,111111111111111
1537,111111111111111
1538,000000000000000
1539,000000000100000
1540,101111111111111
1541,111011111111111
1542,000010000000000
1543,000000000000000
1544,111111111111111
1545,110111111111111
1546,000000000000000
1547,111111111111111
1548,111111111111111
1549,000000000000000
1550,000000000000000
1551,111111111111111
1552,111111111110001
1553,000010000000000
1554,111111111111111
1555,111111111111111
1556,000000000000000
1557,111111111111111
1558,000000000000000
1559,000000000000000
1560,000000000000000
1561,000000000000000
1562,000000000011000
1563,111111111111101
1564,111111111111111
1565,000000000000000
1566,111111111111111
1567,111111000000001
1568,111110111111111
1569,000000000000000
1570,000000000000000
1571,111111111111111
1572,111111111111111
1573,000000000000000
1574,000000000000000
1575,001111111111110
1576,111111111111111
1577,000000000000000
1578,000000000000000
1579,111111111111111
1580,111111111111111
1581,100000000000000
1582,111111111111111
1583,000000000001000
1584,111110011111111
1585,000000000001110
1586,111111101111111
1587,000000000000000
1588,000000000000000
1589,111111111111111
1590,000000000000000
1591,111111111111111
1592,111111111111111
1593,000000000000000
1594,010000000000000
1595,000000000000000
1596,000000000000000
1597,110111111111011
1598,000000000000000
1599,000000000001000
1600,111111111111111
1601,111111111111111
1602,000010000000000
1603,000000000000000
1604,000000000000000
1605,111111111111111
1606,000011111111110
1607,111111111111111
1608,111111111111111
1609,000000000000000
1610,000000000000000
1611,111111111111111
1612,000000000000000
1613,110000000000001
1614,111111111111111
1615,000000000000000
1616,000000000000000
1617,000000000000000
1618,111111111111111
1619,001011111111110
1620,000000000000000
1621,111111111111111
1622,000000000000000
1623,010000000000000
1624,111111111111111
1625,111111111111111
1626,000000000000000
1627,000000000000000
1628,000000000000000
1629,111111111111111
1630,111111111111111
1631,111110111111101
1632,111111111111111
1633,111111111111111
1634,111111111011111
1635,000000000000000
1636,111111111111111
1637,000000100000000
1638,111111111111111
1639,000000000000000
1640,000000000000000
1641,100111111111111
1642,111011111111111
1643,111111111111111
1644,000000000000000
1645,111111111111111
1646,111111111111111
1647,000000000000000
1648,111111111111111
1649,111111111111111
1650,000000000000000
1651,111111111111111
1652,100000000000000
1653,111111111111111
1654,100000000000100
1655,000000000000000
1656,000000000000100
1657,000001000000000
1658,111111111100001
1659,000010000000000
1660,101111111111111
1661,111110111111111
1662,000000000000000
