shot,bitstring
1353,0000000000
1354,0000000000
1355,1111111111
1356,1111111111
1357,0001000000
1358,0000000000
1359,1111111111
1360,1111111111
1361,0000000000
1362,0000000000
1363,1111111111
1364,1111111111
1365,1111111111
1366,1111111111
1367,0010000001
1368,0000000100
1369,1111111001
1370,0001011110
1371,1111110111
1372,0000000000
1373,1111111111
1374,0000000010
1375,0000000000
1376,0000000000
1377,1111111111
1378,0000000000
1379,0000000000
1380,1111111111
1381,1111111110
1382,0001000000
1383,1111111111
1384,1111111111
1385,0000000000
1386,1111111111
1387,0001000000
1388,1111111111
1389,1111111111
1390,1111111111
1391,1111111111
1392,1111111111
1393,0111111111
1394,0000000000
1395,0000000000
1396,0001000000
1397,0000000000
1398,0000000000
1399,0000000000
1400,0000000000
1401,1111111111
1402,0000000000
1403,1111111111
1404,0000000000
1405,1111111111
1406,0000000000
1407,1111111111
1408,0000000000
1409,0000100000
1410,0000000000
1411,0000000000
1412,1111111101
1413,1111111111
1414,1111111111
1415,1111111111
1416,1111111111
1417,0000000000
1418,0000000000
1419,1111111111
1420,0000000000
1421,1110111111
1422,0000000000
1423,1011110111
1424,1111111111
1425,1111111111
1426,1111000001
1427,1111111111
1428,1000000000
1429,0000001000
1430,0000000000
1431,0000001000
1432,0000011110
1433,1110111111
1434,1111111111
1435,0111111011
1436,0100011110
1437,0000000000
1438,0000000000
1439,0000000000
1440,0000000000
1441,1011111111
1442,0111011111
1443,1111111111
1444,1111111111
1445,0000000000
1446,0000000000
1447,1111111111
1448,0000000000
1449,1111111111
1450,0000000000
1451,1111110111
1452,0111110111
1453,0000000000
1454,1111111111
1455,1111100001
1456,0000000000
1457,0000100000
1458,0000000000
1459,1111000001
1460,0000000100
1461,0000000000
1462,1111111111
1463,1111111111
1464,0000000110
1465,0100000000
1466,0001000000
1467,1111111111
1468,1011111111
1469,1101000000
1470,0001111110
1471,1111111111
1472,0000000000
1473,0000000000
1474,0000000000
1475,1111111111
1476,1111111101
1477,1111111111
1478,0000000000
1479,1111111111
1480,0000000000
1481,0000000000
1482,0000100000
1483,0011111111
1484,1111111110
1485,0000100000
1486,1111111111
1487,0001000000
1488,0000000000
1489,1111111101
1490,1000000000
1491,0000000000
1492,0000000000
1493,1111111111
1494,0001000000
1495,0000000000
1496,0000000000
1497,0000000000
1498,0000000000
1499,1111111111
1500,0000000000
1501,1111111111
1502,1111111111
1503,0000000000
1504,1111111111
1505,1111111111
1506,1100000001
1507,0000000000
1508,0000000000
1509,1111111111
1510,0000000000
1511,1111111111
1512,1111111111
1513,1111111111
1514,1111000001
1515,0010000000
1516,0000000000
1517,0000000010
1518,1111111111
1519,1100000010
1520,0001000000
1521,0000000000
1522,1111111111
1523,1011111111
1524,1111111111
1525,0001000000
1526,1111111111
1527,1111111111
1528,0000010000
1529,0000000000
1530,1111111101
1531,1111111111
1532,1111111111
1533,1111111111
1534,0000000000
1535,0000000000
1536,0000000000
1537,1111111111
1538,1111111111
1539,1111111111
1540,1100000000
1541,1111111111
1542,1111101111
1543,1111111010
1544,1100000001
1545,0001111110
1546,0011111110
1547,1110000001
1548,0000000000
1549,1000000000
1550,0000000000
1551,0000000000
1552,0000000000
1553,1111111111
1554,0000001000
1555,1111110111
1556,1111111111
1557,0000000000
1558,0000000000
1559,1110111111
1560,1001111111
1561,0000000000
1562,0000000000
1563,1111111111
1564,0000000000
1565,0000000000
1566,0000000100
1567,1111111111
1568,1111111111
1569,0000000000
1570,1111111111
1571,0000010000
1572,0000000000
1573,0000000000
1574,1111111111
1575,0000000000
1576,1111111111
1577,0000000000
1578,1111111011
1579,0000000010
1580,0000000000
1581,0000110000
1582,1111111111
1583,1111111111
1584,0000000000
1585,0001111110
1586,0000000000
1587,0000000000
1588,0001000000
1589,0000000000
1590,1011111111
1591,1111111111
1592,1111111111
1593,1110111111
1594,1111111111
1595,1111111111
1596,0000000010
1597,1111111111
1598,0000000000
1599,1111111111
1600,1011011111
1601,0000000000
1602,0000000000
1603,0000000000
1604,0000000000
1605,0110000000
1606,0000000010
1607,1111111111
1608,0000000000
1609,0000000000
1610,0000000000
1611,1111111111
1612,0010000000
1613,0000000000
1614,1111111111
1615,1001010001
1616,0000001110
1617,1111111111
1618,0000000000
1619,1111111111
1620,1111111111
1621,1111111110
1622,0001000000
1623,0000000000
1624,0000000000
1625,1111101111
1626,1111100101
1627,0000100010
1628,1111111111
1629,1111111111
1630,1111111111
1631,0000000010
1632,0000000000
1633,1111111111
1634,0000000000
1635,1110111111
1636,1000000000
1637,1000000000
