shot,bitstring
849,101101111101111
850,000000000000000
851,000000000000000
852,111111111111111
853,000000000000000
854,111111111111111
855,000000000000000
856,111111110111101
857,000000000000000
858,111111111111111
859,111111101101101
860,000000000000000
861,111111111111111
862,111111111111111
863,000000111000000
864,111111111111111
865,000000000000000
866,111111111111111
867,111111011111111
868,000000000000000
869,000000000000000
870,111111011111111
871,000000000000000
872,000000001000000
873,000000000000001
874,000000000000000
875,000000000000000
876,000000000000000
877,111111111111101
878,000000000000000
879,111111111111111
880,111111111111111
881,000000000000000
882,000000000000000
883,000000000000001
884,000000000000001
885,000000000000000
886,000000000000000
887,000000000000000
888,111111111111111
889,000000000000000
890,111111111111111
891,111111110111111
892,000000000000000
893,010000001000000
894,111111111111111
895,000000000010000
896,111111111111111
897,000000000000000
898,111111111111111
899,111111111111101
900,111111111111111
901,011100000000000
902,000000001000000
903,000000001000000
904,111111111111111
905,000000000000000
906,000000000000000
907,000000000000000
908,000000001000000
909,000000000000000
910,111111110111111
911,111111110111111
912,000000000000000
913,000000000000000
914,111111111111111
915,000000001000000
916,111111111111111
917,111111111110111
918,111111110101111
919,111111111111111
920,000000000000000
921,111111110111111
922,000000000000000
923,000000000001000
924,111111110111111
925,111111110111111
926,111111111111111
927,000000000000000
928,000000000000000
929,111101111111111
930,000000000000000
931,111111111111111
932,000000000000000
933,001000000000000
934,111111011110111
935,111111111111101
936,011111011111111
937,000000000000000
938,111111110111111
939,111111111111111
940,111111111101111
941,100000000000001
942,000000000000000
943,000000000000000
944,000000000000000
945,000000000000000
946,111111111111111
947,111111111111111
948,111111111111111
949,000000000000000
950,000000000000000
951,111111110111111
952,111111111111111
953,111111111111111
954,111111111111111
955,000000000000000
956,111111111111111
957,000000111111110
958,000100110111110
959,111111111111111
960,000000000000000
961,111111111111111
962,000000000000000
963,111111110111101
964,111111111111111
965,000000000000000
966,111111111111111
967,000000000000000
968,000000000000000
969,000000000000000
970,000000000000000
971,111111111111111
972,111111111111111
973,111111111111111
974,001101111111110
975,111100000000001
976,111111111111111
977,000000000000000
978,111111111111111
979,000000000000000
980,000000000000000
981,111111111011111
982,111101111111111
983,000000000000000
984,101000000000001
985,001111111111110
986,000000000000000
987,111111111111111
988,000000000000000
989,000000000000000
990,111111110111111
991,000000000000000
992,000000000000000
993,111111111111111
994,000000000000000
995,111111111111111
996,111111111111111
997,111111111111111
998,000000000000001
999,000000001000000
1000,000000000000010
1001,000000000000000
1002,000000000000000
1003,111001000000001
1004,111111111111111
1005,111111111111111
1006,111111111111111
1007,000000000000000
1008,000000000000000
1009,000000000000000
1010,000000000000000
1011,111111111101111
1012,111111111111111
1013,111111111111111
1014,111111111110111
1015,000101111110110
1016,111111111111111
1017,101111111111001
1018,000000000000000
1019,000000000000000
1020,111111111111111
1021,111111111111111
1022,111111111111111
1023,000000000000000
1024,000000000011100
1025,000000000111110
1026,111101111011111
1027,101111111111111
1028,000000000000001
1029,000000110101000
1030,000000000000000
1031,000000000000001
1032,111111110111111
1033,111111001111111
1034,000000001000010
1035,000000001000000
1036,111111111111111
1037,111111111111111
1038,000000000000000
1039,111111111111111
1040,111101111111111
1041,111111111111111
1042,000000000000000
1043,111111111011111
1044,111111111011111
1045,111111110111111
1046,000000000000000
1047,000000000000000
1048,000000000000000
1049,111111111111111
1050,000000000000000
1051,101110001001001
1052,111111101111111
1053,111111111111111
1054,111111110111111
1055,111111110111111
1056,111011111111111
1057,000000100000000
1058,111111111111111
1059,111111111111111
1060,000000000000000
1061,111111111111111
1062,000000001000000
1063,000000000000010
1064,000000000000000
1065,111111111111111
1066,111111011111111
1067,111111111111111
1068,000000000000000
1069,000000000000010
1070,000000000010010
1071,000000000000010
1072,000000000000000
1073,111111111111111
1074,111111111111111
1075,111111110111111
1076,000011111111110
1077,000000000000000
1078,111111111111111
1079,000000100000000
1080,111111111111111
1081,111110111111111
1082,111111111111111
1083,000000000000000
1084,000000000000000
1085,000000000000000
1086,000000000000000
1087,111111110111111
1088,111111111111111
1089,000000001000000
1090,001000000000000
1091,000000000000000
1092,000000001000000
1093,111111111111111
1094,111111111111111
1095,111111000000001
1096,000000000000010
1097,000000001000001
1098,000000000000000
1099,111111111111111
1100,000000001000000
1101,000000001000000
1102,000000000000000
1103,000000000000000
1104,111111111111111
1105,110000000000001
1106,111111111111111
1107,111111110111111
1108,000000000010000
1109,000000000000000
1110,101111111111111
1111,000000000110000
1112,000000000001110
1113,111111111111111
1114,000000000000000
1115,010000000000000
1116,111111111111111
1117,000000000000000
1118,111111111111111
1119,111111110111111
1120,000000000000000
1121,111111111111111
1122,000000000000000
1123,000000000000000
1124,000000000000000
1125,111111111000001
1126,000000000000100
1127,000000000000000
1128,000000000000000
1129,010000000000000
1130,111111111011111
1131,000000000000000
1132,000000000000000
1133,111111110111111
1134,111111111111111
1135,111111111111111
1136,000000000000000
1137,000000000000000
1138,000000000000000
1139,111111111111111
1140,000000100010010
1141,000000010101110
1142,111111111111111
1143,010000000000000
1144,000000000000000
1145,111111111111111
1146,111111111111111
1147,000000000000000
1148,000000000000000
1149,000000000000000
1150,111111111111111
1151,000000000000000
1152,000000000000000
1153,000000000100000
1154,000000000000000
1155,111111111111111
1156,111111111111111
1157,000000000000000
1158,000000000000000
1159,101111111111111
1160,000000000000000
1161,111111110111111
1162,000000000000000
1163,000000000000010
1164,111111111111001
1165,111111110101001
1166,000000000000000
1167,111111111111111
1168,000000000000000
1169,000000000000000
1170,111111111101111
1171,111111111111111
1172,000000000000010
1173,111111111111111
1174,000000000100000
1175,000000000000000
1176,000000100000000
1177,000000000000000
1178,111011000010001
1179,000000000000000
1180,111111111111111
1181,111111111111111
1182,000000000000000
1183,000000001000000
1184,111111111111111
1185,000000000000000
1186,110111111111111
1187,000000000000000
1188,000010000000000
1189,000000001000000
1190,111111110111001
1191,000000000000000
1192,000000000000000
1193,110111101111111
1194,111111011101111
1195,111111011111111
1196,111111111111111
1197,111111111111111
1198,000000000000000
1199,111111111111111
1200,010000000000000
1201,111111111111111
1202,111111111111101
1203,111111111101001
1204,000000000000000
1205,000000000000000
1206,111000111111111
1207,111111111111111
1208,000000000000000
1209,111111111111111
1210,000000000000000
1211,111111111111111
1212,000000000000000
1213,000000000010000
1214,000000000000000
1215,111111111111101
1216,000000000000000
1217,111111111110111
1218,111111111111111
1219,000000000000000
1220,111111111111011
1221,000000100111110
1222,000000000000000
1223,000000001000000
1224,111111111101111
1225,000000000000000
1226,000000000000000
1227,111111111111111
1228,111111111111111
1229,000000000000000
1230,000000001000000
1231,100111111111111
1232,000000000000000
1233,000000000000000
1234,111111110111111
1235,000000000000100
1236,000000100000000
1237,111111111111111
1238,110100000100001
1239,111111111111111
1240,111011111111111
1241,111111111111111
1242,000000000000000
1243,111111110111111
1244,010100000000001
1245,000000000001000
1246,111111111111111
1247,000000000000000
1248,111111111010001
1249,000000000000000
1250,111111111111111
1251,111111111111111
1252,000000000000000
1253,000000001001110
1254,111111111111111
1255,111111111111101
1256,010000000000000
1257,111111111111111
1258,010000000000100
1259,010000000000000
1260,111111111111111
1261,000000000000000
1262,111111111111111
1263,111111111111111
1264,000000000000000
1265,000000000000000
1266,000000000000000
1267,111111111111110
1268,111111111111111
1269,000011000000000
1270,000000000000000
1271,000000000000000
1272,000000000100000
1273,000000000000000
1274,000000111010000
1275,111010000000001
1276,000000000000000
1277,000000011111110
1278,111111101011111
1279,000000000000000
1280,000000000010000
1281,111111101001111
1282,111111111111111
1283,000000000000000
1284,000000000000000
1285,111111111111111
1286,010000001000000
1287,111111111011111
1288,000000000000000
1289,111111111111111
1290,000000000000000
1291,111111111111111
1292,111111100010001
1293,000000000000000
1294,000000000000000
1295,111111111111111
1296,011111111111111
1297,111111111111001
1298,111111110101111
1299,111111111111101
1300,000000000000000
1301,000000000000000
1302,111111111111111
1303,000000000000000
1304,111111111111111
1305,111111111111111
1306,111111111111111
1307,000000000000000
1308,110011111111111
1309,111100000000001
1310,110100000000001
1311,111111111011111
1312,000000000010000
1313,000000001000000
1314,010000001000000
1315,000000000000010
1316,001000000000000
1317,000000000000000
1318,000000000000000
1319,111111111111111
1320,000000100000000
1321,111111111111111
1322,111111111111111
1323,000000000000000
1324,111111111111111
1325,111111111111111
1326,000000000110000
1327,000000000000000
1328,000000000100000
1329,000000000011110
1330,111111111111111
1331,000000000100000
1332,000000000000000
1333,111111111111011
1334,111111111111111
1335,111111110111111
1336,111111111111111
1337,000000000000000
1338,000000000001010
1339,000000000000000
1340,000000000000000
1341,111111111111111
1342,000000000000000
1343,111111111111111
1344,000000000000000
1345,111111111101111
1346,000000000000000
1347,111101111111111
1348,111111111111111
1349,000000000000000
1350,111111111111111
1351,101111111111111
1352,000000000000000
1353,111111110111111
1354,111111111111111
1355,111111111111111
1356,111111110111111
1357,000000000000000
1358,111111111111111
1359,111111111111111
1360,101111111111111
1361,111101111111111
1362,111111111111111
1363,111111111111111
1364,111111110111111
1365,000000000000000
1366,000000000000000
1367,111111111111111
1368,000000000000000
1369,000000010111110
1370,111111110111111
1371,000100000000010
1372,111111110011111
1373,000000000000000
1374,111111111111111
1375,000000000000000
1376,000000001000000
1377,000000001000110
1378,111011111111111
1379,000000000000000
1380,111111111111111
1381,111111000000001
1382,111111111111111
1383,000000000000000
1384,111111111111111
1385,000000000000000
1386,111111111111111
1387,111111111011101
1388,000000000000000
1389,000000000000000
1390,111111101111111
1391,111111111111011
1392,111111111101111
1393,000001111111110
1394,010000000000101
1395,000000000000000
1396,000000000000000
1397,000000000000000
1398,111101111110111
1399,000000000000000
1400,000000000000100
1401,000000000000000
1402,111111111111111
1403,000000000000000
1404,000000000000000
1405,000100111111110
1406,000000000000000
1407,000000000001000
1408,110111111011111
1409,111111111111111
1410,111111111111111
1411,110000000000000
1412,110000001000000
1413,000000000000110
1414,101111111111111
1415,111111111111111
1416,000000000000000
1417,000000000000000
1418,000000000000000
1419,000000000000000
1420,111111110111111
1421,000000001000010
1422,111000000000001
1423,111111111111111
1424,111111111111101
1425,111111111111111
1426,111100111111111
1427,000000000000000
1428,000000000000010
1429,111111111111111
1430,000000010100001
1431,111111101111101
1432,000000000000000
1433,111111111111111
1434,000000000000000
1435,000000000000000
1436,111100000000001
1437,111111111101111
1438,000000000000000
1439,000000000000000
1440,000000000000000
1441,000000000000000
1442,101111111111111
1443,111111111111111
1444,110100011111111
1445,000000000000000
1446,000000000000000
1447,111000000010001
1448,111111111111111
1449,000000000000000
1450,111111110111111
1451,111000111111111
1452,000000000000000
1453,000000000000000
1454,111111111111111
1455,111111111111111
1456,111111111111111
1457,111111111111111
1458,000111111111110
1459,000100001000000
1460,111111110111111
1461,111111111111111
1462,111111111111111
1463,100000001000000
1464,000000000000000
1465,111111111111111
1466,111111111111111
1467,000000000000000
1468,000000000000000
1469,111011111111111
1470,000000000000000
1471,111111111111111
1472,000000000000000
1473,000000000000110
1474,111111110111111
1475,001000000000000
1476,000000000000000
1477,111111111111111
1478,000000110000010
1479,000000010100010
1480,111111111111111
1481,000000000000000
1482,000000000000000
1483,111111111111111
1484,000000000000100
1485,000000000000000
1486,000000000000000
1487,000000000000000
1488,111111111111111
1489,000000000000001
1490,000000000000000
1491,111111110111111
1492,111111110111111
1493,010000000000000
1494,111111111111111
1495,000000000000000
1496,010011111111110
1497,111000000000011
1498,111111111111111
1499,000000000000000
1500,000000000000000
1501,000000000000000
1502,000000000000010
1503,000000000000000
1504,111111111111111
1505,111110000000001
1506,000000000000000
1507,000000000000000
1508,111111111111110
1509,101111111111111
1510,111010000000001
1511,111111111111011
1512,011100001000000
1513,000000100000000
1514,000000000000000
1515,000000000000000
1516,111111111111111
1517,111111111111111
1518,111111111111111
1519,111111111111101
1520,111111111111111
1521,111011111111111
1522,000000000000000
1523,111111111111111
1524,000100111111110
1525,111111111111111
1526,111101110111111
1527,111111111111111
1528,111111111111111
1529,000000000000010
1530,111111111111111
1531,111110111111111
1532,000000001000010
1533,111111111011111
1534,110000000000001
1535,000000000000000
1536,111111111111111
1537,000000000000001
1538,000000000000000
1539,000000000000000
1540,111001000000001
1541,111111110111111
1542,000000000000000
1543,111111111111111
1544,111111111111111
1545,000000001000000
1546,111111110000001
1547,000000000000001
1548,111111111111101
1549,111111111111101
1550,000000000000000
1551,111111110111111
1552,111111111111111
1553,000000000000000
1554,000000000000010
1555,000000000000000
1556,111111111111111
1557,000111111111110
1558,111111111111111
1559,000000000010000
1560,000000000000001
1561,111111110101101
1562,111111011000001
1563,000000000000000
1564,111111111111111
1565,111111111111111
1566,000000000000000
1567,010000000000000
1568,111111111111111
1569,000000000000000
1570,000000000000000
1571,111011111001111
1572,111111110111101
1573,111000000000011
1574,000000000000000
1575,000000000000000
1576,111111111111111
1577,000000000000000
1578,111110011111111
1579,000000000000000
1580,000000000000000
1581,111111111111111
1582,000000000000000
1583,000000000000000
1584,000000000000000
1585,000000000000000
1586,111111111111111
1587,000000000000010
1588,000000000000000
1589,000000000010000
1590,111111111111111
1591,111000000010101
1592,111111111111111
1593,000000000000000
1594,000000001000000
1595,000000000000001
1596,111111101101111
1597,111111110111111
1598,000000001000000
1599,000000000000000
1600,000000000000000
1601,000000000000000
1602,000000000000000
1603,000000000000000
1604,111111111111111
1605,101111111111111
1606,000000000000000
1607,000000001011000
1608,000000000000000
1609,000000000000000
1610,000000000000000
1611,111111010110001
1612,110000000000001
1613,111011111110111
1614,010011111101110
1615,000000000000000
1616,000000000000000
1617,000000000000000
1618,111111111111101
1619,000000000000000
1620,111111111011111
1621,111111110111111
1622,111111111111111
1623,000000000000000
1624,111110110100001
1625,111011111111111
1626,100000000000000
1627,000000000000000
1628,111011111111111
1629,000000000010000
1630,111011111111111
1631,111111111111111
1632,111111110111111
1633,101111111111111
1634,001000010101000
1635,000000000000000
1636,000000000000000
1637,111111111111111
1638,111011111111111
1639,111111111111011
1640,111111111111111
1641,111111111111111
1642,000000000000000
1643,111111111110111
1644,111111011111111
1645,101101001000001
1646,000000000000000
1647,111111111111111
1648,000000000000000
1649,000000000000000
1650,000000000000000
1651,000000000000000
1652,000000000000000
1653,000000000000000
1654,111111111111111
1655,000000000000000
1656,111111111111111
1657,000000000000000
1658,111111111111111
1659,000000000000000
1660,000000000000100
1661,111111111111111
