shot,bitstring
808,11111110111111111111
809,00000000000000000000
810,00000000000000000000
811,00000000000000000000
812,11111111111111111111
813,00011000101111111110
814,00000000000000001000
815,00000010000000000000
816,11111111111111111111
817,11111111111110101111
818,11111111011111111111
819,01111111111111111111
820,11111111111111111111
821,11101110011001111111
822,10000000000000000000
823,11111111111111111111
824,00000000000000001100
825,00010000001001100110
826,11111111111111101111
827,11101111111111111111
828,00000000000000000000
829,11111111111111111111
830,11111111111111111111
831,11111111111110000001
832,11111111111100111110
833,00000000000000001000
834,00000000000000000000
835,11111111000111111111
836,10100011111111111111
837,10111110000111110111
838,11111111111111111111
839,11111101001111111111
840,00000000000000001000
841,11111111111101101111
842,00000000000000000000
843,00000000000000000000
844,11111111111111111111
845,11111111111111101111
846,00000000000000000000
847,11011111001111011111
848,00000000000000001000
849,00000000000000101000
850,11111111111111111111
851,11101111111111111111
852,00000000000100001000
853,11111111111111111111
854,00000000000000001000
855,11111111111111111111
856,11111111111111111111
857,11111111111110111111
858,11100000000000000001
859,11111111111111111111
860,00000000000000001000
861,00000000000000000000
862,11111111111111111111
863,11111111111111101111
864,11111111111111101111
865,11110110111111111111
866,11111111111111111111
867,00000000000000000000
868,11111111111111111111
869,00111110111111111110
870,11111111111111111111
871,11111111111111111111
872,11111111111111111111
873,00000000000000000000
874,11111111101111111011
875,11111111111111111111
876,00000000000000000000
877,01000000000000000000
878,11111111111111111111
879,11111111111111111111
880,11111111111111111111
881,11011111100000000001
882,00000000100000001000
883,00000000000000001000
884,11111111111111111111
885,00100000110011100000
886,00000000000000000000
887,00000011111101110000
888,00100000000000000000
889,11111111111111111111
890,00000000000000000000
891,10001001110000000000
892,10000010000000001001
893,10100101111111111111
894,11111111111111111111
895,11001111001100000001
896,11111111111111111111
897,00000000001000001000
898,00000000000010001000
899,00000000000000000000
900,11111111110111111111
901,00100000010000000000
902,11111111111100101111
903,11111101111111111111
904,00000000000000001000
905,11011111111110111111
906,00000000000000001000
907,11111101111111111111
908,01111111111111111111
909,11111111111111101111
910,00000000000000000000
911,00000000000000001000
912,00000010000000000000
913,00000000000000000000
914,00001111111111111110
915,00000000000000000000
916,00010000010000000000
917,11111111111111111111
918,00100001011000001000
919,00000000000000000000
920,00000000000000000000
921,00000000000000000000
922,11111111111111111111
923,00000011111111111110
924,11111111111111111101
925,11111111111111110001
926,00000000000000001000
927,00000000000000000000
928,00000000000000000100
929,00000000000000000000
930,11111111111111101111
931,00000000000000000000
932,00000000000000000000
933,00000000000001011110
934,00000000000000000000
935,11111101111111111111
936,11111111101111111111
937,00000000000000010000
938,11111111111111111111
939,11111111111111111111
940,11111111111000000001
941,00000000000000000100
942,00001011011111111110
943,01100001111111111110
944,11111111111111111111
945,11111111111111111111
946,00000000000000000000
947,00000000000000000010
948,11111111110111111111
949,00000000000000000000
950,11111111111111111111
951,00010001000000000000
952,11111111010111111111
953,11111111111110111111
954,11111111111111111111
955,11101111011111110101
956,00000000000000000000
957,00000000000000000000
958,11101111111001111111
959,00000000000000000000
960,11111111111011111111
961,00000000000000000000
962,00000000000000000000
963,11111111111111111111
964,00000000000000000000
965,11111111111111111111
966,11111111111111111111
967,11111111111111100111
968,00000000000000000000
969,00000000000000000000
970,11111111111111111111
971,00000000000000000000
972,11111111011111101111
973,01111110111111111111
974,00000000000000000000
975,11111101111111111111
976,11111100000000000001
977,11111110111111111001
978,11111111111111111111
979,00000000000010000000
980,00000001000000000000
981,11111111111111111111
982,00000000000000010000
983,00000000000000000000
984,00000000001000000000
985,11111111111111111111
986,00000000000000000000
987,00000000000000000000
988,00000000000000000000
989,11111111111111111111
990,00000000000001111110
991,00000000000000000100
992,00000000000000000000
993,11111111111111111101
994,00000000010000000000
995,11111111111011111111
996,00000000000000000000
997,00000001000000000000
998,01110111111111111111
999,00000000000000000000
1000,00000000000000000000
1001,11111001111110111111
1002,00000000000000000000
1003,00010000000000000000
1004,00000000000000000000
1005,11111111111111111111
1006,11111111100011111111
1007,11111111111111111111
1008,11111111111110111111
1009,00000000000000000000
1010,00000000000000000100
1011,00000000000000000000
1012,00000000000000001000
1013,11111111111111111111
1014,00000000000000001000
1015,00000000000000000000
1016,11111111011110111111
1017,00000000000000000000
1018,11111111111111111111
1019,10101111111111111111
1020,11111111111101111111
1021,00000000000000000000
1022,00000000000000000000
1023,11111111111111111111
1024,11101111101111101110
1025,00010000000000000000
1026,00000000000000000000
1027,10000000000000000000
1028,11111111111111111111
1029,01101011111110110001
1030,11111111111000000001
1031,11111101111111111111
1032,11011011111111111111
1033,00000000000000000000
1034,00000000000000000000
1035,00101001111111111111
1036,11111111111111111111
1037,00000000000000000000
1038,11111111111011111111
1039,10111111111111111111
1040,00000000001000000000
1041,11111111111111111111
1042,00000000000000000000
1043,11111111111111111111
1044,11111111000000000001
1045,11111111111111111111
1046,11111111111111111110
1047,00000000000000000000
1048,11111111111111111111
1049,01111111111111101111
1050,00010011111111111110
1051,11111111111111111111
1052,01111111111111111111
1053,00000000000000001000
1054,11111111111111101111
1055,11111111111111111111
1056,00001010111111111110
1057,00000000000000000000
1058,00000000000000000000
1059,11011111111111111111
1060,11111111111110000001
1061,00000000000000000010
1062,00000000000000000000
1063,11111111111111111111
1064,11111111111111111111
1065,11111111111001111111
1066,00000000000000000000
1067,00000100111111111110
1068,11111111111111111111
1069,11111111111111111111
1070,11111111111111111111
1071,00000000000000100000
1072,00000000000000000110
1073,00000000000000100000
1074,00000000000000000000
1075,11111111111111111111
1076,11111111111111111111
1077,00000000000000000010
1078,11111101111111111110
1079,00000000000000000000
1080,00000000000000000000
1081,11101111111111101111
1082,00000000000000000000
1083,00000000000000000000
1084,01111111110100011111
1085,00000000000000000000
1086,11111111111100111111
1087,00011001101000000001
1088,11101001111111111111
1089,11011111111111111111
1090,00000000000000000000
1091,11111111111111111111
1092,00000000000000000010
1093,00000000000000001000
1094,00000000000000000000
1095,00000000000000000000
1096,00001010000000000000
1097,11111111111111111111
1098,11111111111110101111
1099,00110000000110011110
1100,00000000000000000000
1101,00000000000000000000
1102,11011111111111111111
1103,00000000000000000000
1104,00000000000000000000
1105,00000000000000000000
1106,11111110101111111111
1107,00000000000000000000
1108,00110000001110111110
1109,00000000000000000000
1110,11111111111111111111
1111,00000000000000000000
1112,11111111111110111111
1113,00000000100000000010
1114,11111101111111111101
1115,01001111111111111110
1116,00000000000000000100
1117,11111111110111111111
1118,00000010000000000000
1119,01111111101111111111
1120,00000000000000000000
1121,00000000000000000110
1122,00000000000000000000
1123,11111111111111111111
1124,11111111111111111111
1125,11111101111111111111
1126,00000111111111111110
1127,00000000000000000100
1128,00010000000000000000
1129,11111111111111111111
1130,00000000000000000000
1131,00010010000000001000
1132,11111111111111111111
1133,11111111111111111111
1134,11111111111111101111
1135,11111111111111111111
1136,11111111011110111111
1137,11011110110011100001
1138,00000000000000000000
1139,00000000000000000000
1140,00000000000000000000
1141,10010000111111101110
1142,11011110010000000101
1143,11111111111011111111
1144,11111111111111111111
1145,11111111111111111111
1146,00100001001000000000
1147,11111111111111111111
1148,00000000100000000000
1149,00000000100000000100
1150,00000000000000000000
1151,00010001110000000000
1152,11111111001000000001
1153,11111101111111101111
1154,11111111111111111111
1155,00000000001000000000
1156,11111111111111111111
1157,00000000000000000000
1158,00000000000000000000
1159,11111111111111111111
1160,11001110001000000001
1161,11111111111111111111
1162,00000000000010000000
1163,00000000000000000110
1164,00000000000000000000
1165,00100000000000000001
1166,00000000000000000000
1167,00000000000000100000
1168,00000000000010000000
1169,00000000000000000000
1170,11111111111111111111
1171,11101111111111111111
1172,11111111111111101111
1173,00000000000000000000
1174,11111111111011111111
1175,00000000000000000000
1176,00000000000000000000
1177,00000000000000010110
1178,11111111011011111111
1179,00000000000000000000
1180,11111111111111111110
1181,00000000000000000000
1182,11111111111111111111
1183,00000000000000000000
1184,00000000000000000000
1185,00000000000000000010
1186,00000000000000000000
1187,00000001101000000000
1188,00000000001000000000
1189,11111111111011111111
1190,11111111111111111111
1191,00000000000010000000
1192,11111111000111111111
1193,11111111111111111111
1194,11011111110000000001
1195,00000000000000000110
1196,00000000000000000000
1197,11111111111111111111
1198,00000000000000001100
1199,11111111111111111111
1200,11111111111111111111
1201,11111111111111111111
1202,00000000000000000000
1203,00000000000000000000
1204,11111111111111111110
1205,00000000010010100000
1206,00000000000000000000
1207,11111111111111111111
1208,00000000000000000000
1209,11111111101111111111
1210,11111111111111101111
1211,10101111111111111111
1212,00000000000000000000
1213,11111111101111111111
1214,11101111111111101111
1215,11111111110111101111
1216,11111111111111101111
1217,00000000000000110000
1218,11111111111111111111
1219,11111111110111111101
1220,11111111111111111111
1221,00000000000000000000
1222,11111111111110000001
1223,00011111110111111110
1224,11111111111111111111
1225,10000000000000000000
1226,00000000000000000000
1227,00000000000000000000
1228,11111111111111111111
1229,00000000000100000000
1230,11111111111111111111
1231,11111111111111000011
1232,11111111111011111110
1233,11111111111111111111
1234,11111111111111111111
1235,00000000000000000100
1236,11111111111111111111
1237,00000000000000000000
1238,00000000000000000000
1239,11011110010000000001
1240,11111111111111111111
1241,11111111111110100001
1242,00000000000000000000
1243,00000000000000000000
1244,11111111111101111111
1245,00000000000000001000
1246,11111111111111111111
1247,00010000110000000000
1248,00000000000000000000
1249,00000001000000001000
1250,00000000000000000000
1251,11111111111111111111
1252,01111111111111111110
1253,00000000000000000000
1254,00000000000000000000
1255,00000100000000000000
1256,00000000000000000000
1257,11111111111111111111
1258,00000000001000001110
1259,11011111011101101111
1260,11111111111110001101
1261,11111111111111110101
1262,00000000001000001100
1263,11101111111111111111
1264,00000000000000000000
1265,11111101111011111111
1266,00000000000000000000
1267,11111111111111111111
1268,00000000000000000000
1269,11111111111111111111
1270,11111111111101111111
1271,00000001111111111110
1272,00000001000000001000
1273,11111111111111111111
